class_index,class,image_name
67,n01755581,ILSVRC2012_val_00022486.JPEG
67,n01755581,ILSVRC2012_val_00020736.JPEG
67,n01755581,ILSVRC2012_val_00019097.JPEG
695,n03874599,ILSVRC2012_val_00014725.JPEG
695,n03874599,ILSVRC2012_val_00028734.JPEG
695,n03874599,ILSVRC2012_val_00013720.JPEG
695,n03874599,ILSVRC2012_val_00025473.JPEG
695,n03874599,ILSVRC2012_val_00022993.JPEG
798,n04238763,ILSVRC2012_val_00027531.JPEG
798,n04238763,ILSVRC2012_val_00024297.JPEG
798,n04238763,ILSVRC2012_val_00028688.JPEG
798,n04238763,ILSVRC2012_val_00013019.JPEG
798,n04238763,ILSVRC2012_val_00035383.JPEG
517,n03126707,ILSVRC2012_val_00030723.JPEG
517,n03126707,ILSVRC2012_val_00022837.JPEG
517,n03126707,ILSVRC2012_val_00006428.JPEG
517,n03126707,ILSVRC2012_val_00012665.JPEG
517,n03126707,ILSVRC2012_val_00004266.JPEG
59,n01739381,ILSVRC2012_val_00023108.JPEG
59,n01739381,ILSVRC2012_val_00037666.JPEG
59,n01739381,ILSVRC2012_val_00045850.JPEG
59,n01739381,ILSVRC2012_val_00022392.JPEG
59,n01739381,ILSVRC2012_val_00007478.JPEG
463,n02909870,ILSVRC2012_val_00023828.JPEG
463,n02909870,ILSVRC2012_val_00029235.JPEG
463,n02909870,ILSVRC2012_val_00034503.JPEG
463,n02909870,ILSVRC2012_val_00020852.JPEG
463,n02909870,ILSVRC2012_val_00040061.JPEG
537,n03218198,ILSVRC2012_val_00043958.JPEG
537,n03218198,ILSVRC2012_val_00026771.JPEG
537,n03218198,ILSVRC2012_val_00029837.JPEG
537,n03218198,ILSVRC2012_val_00033569.JPEG
537,n03218198,ILSVRC2012_val_00045466.JPEG
64,n01749939,ILSVRC2012_val_00030360.JPEG
64,n01749939,ILSVRC2012_val_00009059.JPEG
64,n01749939,ILSVRC2012_val_00041931.JPEG
64,n01749939,ILSVRC2012_val_00045594.JPEG
64,n01749939,ILSVRC2012_val_00049182.JPEG
518,n03127747,ILSVRC2012_val_00014434.JPEG
518,n03127747,ILSVRC2012_val_00021592.JPEG
518,n03127747,ILSVRC2012_val_00015934.JPEG
518,n03127747,ILSVRC2012_val_00025383.JPEG
518,n03127747,ILSVRC2012_val_00044282.JPEG
21,n01608432,ILSVRC2012_val_00000739.JPEG
21,n01608432,ILSVRC2012_val_00013166.JPEG
21,n01608432,ILSVRC2012_val_00038250.JPEG
21,n01608432,ILSVRC2012_val_00036125.JPEG
21,n01608432,ILSVRC2012_val_00000073.JPEG
897,n04554684,ILSVRC2012_val_00041902.JPEG
897,n04554684,ILSVRC2012_val_00038965.JPEG
897,n04554684,ILSVRC2012_val_00019367.JPEG
897,n04554684,ILSVRC2012_val_00049226.JPEG
897,n04554684,ILSVRC2012_val_00022249.JPEG
314,n02233338,ILSVRC2012_val_00022227.JPEG
314,n02233338,ILSVRC2012_val_00036832.JPEG
314,n02233338,ILSVRC2012_val_00017845.JPEG
314,n02233338,ILSVRC2012_val_00044491.JPEG
314,n02233338,ILSVRC2012_val_00010888.JPEG
160,n02088094,ILSVRC2012_val_00029140.JPEG
160,n02088094,ILSVRC2012_val_00010933.JPEG
160,n02088094,ILSVRC2012_val_00010902.JPEG
160,n02088094,ILSVRC2012_val_00015249.JPEG
160,n02088094,ILSVRC2012_val_00049878.JPEG
851,n04404412,ILSVRC2012_val_00001532.JPEG
851,n04404412,ILSVRC2012_val_00043496.JPEG
851,n04404412,ILSVRC2012_val_00033529.JPEG
851,n04404412,ILSVRC2012_val_00037104.JPEG
851,n04404412,ILSVRC2012_val_00034008.JPEG
389,n02514041,ILSVRC2012_val_00013957.JPEG
389,n02514041,ILSVRC2012_val_00000312.JPEG
389,n02514041,ILSVRC2012_val_00034528.JPEG
389,n02514041,ILSVRC2012_val_00029238.JPEG
389,n02514041,ILSVRC2012_val_00036911.JPEG
527,n03180011,ILSVRC2012_val_00021772.JPEG
527,n03180011,ILSVRC2012_val_00020355.JPEG
527,n03180011,ILSVRC2012_val_00036393.JPEG
527,n03180011,ILSVRC2012_val_00004712.JPEG
527,n03180011,ILSVRC2012_val_00018449.JPEG
562,n03388043,ILSVRC2012_val_00049137.JPEG
562,n03388043,ILSVRC2012_val_00042063.JPEG
562,n03388043,ILSVRC2012_val_00027960.JPEG
562,n03388043,ILSVRC2012_val_00002019.JPEG
562,n03388043,ILSVRC2012_val_00006101.JPEG
299,n02138441,ILSVRC2012_val_00005695.JPEG
299,n02138441,ILSVRC2012_val_00032687.JPEG
299,n02138441,ILSVRC2012_val_00021855.JPEG
299,n02138441,ILSVRC2012_val_00032885.JPEG
299,n02138441,ILSVRC2012_val_00008046.JPEG
150,n02077923,ILSVRC2012_val_00030365.JPEG
150,n02077923,ILSVRC2012_val_00029409.JPEG
150,n02077923,ILSVRC2012_val_00023070.JPEG
150,n02077923,ILSVRC2012_val_00027866.JPEG
150,n02077923,ILSVRC2012_val_00027457.JPEG
805,n04254680,ILSVRC2012_val_00037179.JPEG
805,n04254680,ILSVRC2012_val_00029787.JPEG
805,n04254680,ILSVRC2012_val_00020296.JPEG
805,n04254680,ILSVRC2012_val_00009803.JPEG
805,n04254680,ILSVRC2012_val_00036050.JPEG
282,n02123159,ILSVRC2012_val_00022896.JPEG
282,n02123159,ILSVRC2012_val_00020140.JPEG
282,n02123159,ILSVRC2012_val_00025723.JPEG
282,n02123159,ILSVRC2012_val_00027539.JPEG
282,n02123159,ILSVRC2012_val_00045420.JPEG
384,n02500267,ILSVRC2012_val_00015304.JPEG
384,n02500267,ILSVRC2012_val_00040160.JPEG
384,n02500267,ILSVRC2012_val_00040939.JPEG
384,n02500267,ILSVRC2012_val_00039565.JPEG
384,n02500267,ILSVRC2012_val_00020962.JPEG
929,n07615774,ILSVRC2012_val_00008864.JPEG
929,n07615774,ILSVRC2012_val_00039496.JPEG
929,n07615774,ILSVRC2012_val_00018588.JPEG
929,n07615774,ILSVRC2012_val_00033074.JPEG
929,n07615774,ILSVRC2012_val_00040761.JPEG
30,n01641577,ILSVRC2012_val_00004613.JPEG
30,n01641577,ILSVRC2012_val_00028041.JPEG
30,n01641577,ILSVRC2012_val_00018160.JPEG
30,n01641577,ILSVRC2012_val_00017669.JPEG
30,n01641577,ILSVRC2012_val_00018481.JPEG
77,n01775062,ILSVRC2012_val_00039966.JPEG
77,n01775062,ILSVRC2012_val_00037348.JPEG
77,n01775062,ILSVRC2012_val_00029631.JPEG
77,n01775062,ILSVRC2012_val_00040214.JPEG
77,n01775062,ILSVRC2012_val_00039557.JPEG
970,n09193705,ILSVRC2012_val_00025919.JPEG
970,n09193705,ILSVRC2012_val_00025916.JPEG
970,n09193705,ILSVRC2012_val_00039670.JPEG
970,n09193705,ILSVRC2012_val_00014383.JPEG
970,n09193705,ILSVRC2012_val_00009222.JPEG
764,n04090263,ILSVRC2012_val_00018218.JPEG
764,n04090263,ILSVRC2012_val_00013267.JPEG
764,n04090263,ILSVRC2012_val_00041796.JPEG
764,n04090263,ILSVRC2012_val_00013481.JPEG
764,n04090263,ILSVRC2012_val_00015585.JPEG
427,n02795169,ILSVRC2012_val_00000787.JPEG
427,n02795169,ILSVRC2012_val_00018351.JPEG
427,n02795169,ILSVRC2012_val_00013217.JPEG
427,n02795169,ILSVRC2012_val_00008205.JPEG
427,n02795169,ILSVRC2012_val_00014520.JPEG
443,n02834397,ILSVRC2012_val_00009265.JPEG
443,n02834397,ILSVRC2012_val_00002482.JPEG
443,n02834397,ILSVRC2012_val_00036586.JPEG
443,n02834397,ILSVRC2012_val_00040465.JPEG
443,n02834397,ILSVRC2012_val_00044630.JPEG
945,n07720875,ILSVRC2012_val_00033497.JPEG
945,n07720875,ILSVRC2012_val_00023117.JPEG
945,n07720875,ILSVRC2012_val_00042960.JPEG
945,n07720875,ILSVRC2012_val_00000423.JPEG
945,n07720875,ILSVRC2012_val_00038523.JPEG
994,n13040303,ILSVRC2012_val_00008821.JPEG
994,n13040303,ILSVRC2012_val_00005844.JPEG
994,n13040303,ILSVRC2012_val_00005957.JPEG
994,n13040303,ILSVRC2012_val_00021986.JPEG
994,n13040303,ILSVRC2012_val_00021034.JPEG
334,n02346627,ILSVRC2012_val_00043963.JPEG
334,n02346627,ILSVRC2012_val_00048070.JPEG
334,n02346627,ILSVRC2012_val_00041510.JPEG
334,n02346627,ILSVRC2012_val_00001241.JPEG
334,n02346627,ILSVRC2012_val_00027802.JPEG
329,n02321529,ILSVRC2012_val_00032053.JPEG
329,n02321529,ILSVRC2012_val_00038874.JPEG
329,n02321529,ILSVRC2012_val_00021580.JPEG
329,n02321529,ILSVRC2012_val_00034757.JPEG
329,n02321529,ILSVRC2012_val_00041485.JPEG
536,n03216828,ILSVRC2012_val_00009612.JPEG
536,n03216828,ILSVRC2012_val_00017364.JPEG
536,n03216828,ILSVRC2012_val_00036521.JPEG
536,n03216828,ILSVRC2012_val_00006838.JPEG
536,n03216828,ILSVRC2012_val_00012195.JPEG
837,n04356056,ILSVRC2012_val_00037215.JPEG
837,n04356056,ILSVRC2012_val_00009595.JPEG
837,n04356056,ILSVRC2012_val_00034446.JPEG
837,n04356056,ILSVRC2012_val_00003608.JPEG
837,n04356056,ILSVRC2012_val_00047783.JPEG
236,n02107142,ILSVRC2012_val_00033404.JPEG
236,n02107142,ILSVRC2012_val_00021350.JPEG
236,n02107142,ILSVRC2012_val_00047822.JPEG
236,n02107142,ILSVRC2012_val_00043074.JPEG
236,n02107142,ILSVRC2012_val_00009004.JPEG
166,n02089867,ILSVRC2012_val_00001538.JPEG
166,n02089867,ILSVRC2012_val_00036492.JPEG
166,n02089867,ILSVRC2012_val_00045565.JPEG
166,n02089867,ILSVRC2012_val_00014045.JPEG
166,n02089867,ILSVRC2012_val_00038779.JPEG
547,n03272562,ILSVRC2012_val_00018483.JPEG
547,n03272562,ILSVRC2012_val_00018705.JPEG
547,n03272562,ILSVRC2012_val_00037150.JPEG
547,n03272562,ILSVRC2012_val_00034871.JPEG
547,n03272562,ILSVRC2012_val_00039148.JPEG
599,n03530642,ILSVRC2012_val_00010989.JPEG
599,n03530642,ILSVRC2012_val_00047239.JPEG
599,n03530642,ILSVRC2012_val_00022030.JPEG
599,n03530642,ILSVRC2012_val_00012310.JPEG
599,n03530642,ILSVRC2012_val_00035007.JPEG
743,n04005630,ILSVRC2012_val_00015614.JPEG
743,n04005630,ILSVRC2012_val_00018223.JPEG
743,n04005630,ILSVRC2012_val_00049791.JPEG
743,n04005630,ILSVRC2012_val_00031106.JPEG
743,n04005630,ILSVRC2012_val_00011132.JPEG
187,n02094433,ILSVRC2012_val_00017964.JPEG
187,n02094433,ILSVRC2012_val_00037838.JPEG
187,n02094433,ILSVRC2012_val_00032240.JPEG
187,n02094433,ILSVRC2012_val_00045818.JPEG
187,n02094433,ILSVRC2012_val_00028993.JPEG
741,n03998194,ILSVRC2012_val_00020470.JPEG
741,n03998194,ILSVRC2012_val_00046176.JPEG
741,n03998194,ILSVRC2012_val_00045181.JPEG
741,n03998194,ILSVRC2012_val_00039904.JPEG
741,n03998194,ILSVRC2012_val_00031445.JPEG
357,n02442845,ILSVRC2012_val_00034452.JPEG
357,n02442845,ILSVRC2012_val_00046403.JPEG
357,n02442845,ILSVRC2012_val_00046175.JPEG
357,n02442845,ILSVRC2012_val_00035243.JPEG
357,n02442845,ILSVRC2012_val_00030624.JPEG
505,n03063689,ILSVRC2012_val_00008304.JPEG
505,n03063689,ILSVRC2012_val_00021472.JPEG
505,n03063689,ILSVRC2012_val_00027273.JPEG
505,n03063689,ILSVRC2012_val_00047327.JPEG
505,n03063689,ILSVRC2012_val_00043146.JPEG
679,n03814906,ILSVRC2012_val_00033652.JPEG
679,n03814906,ILSVRC2012_val_00039414.JPEG
679,n03814906,ILSVRC2012_val_00006606.JPEG
679,n03814906,ILSVRC2012_val_00018355.JPEG
679,n03814906,ILSVRC2012_val_00025250.JPEG
489,n03000134,ILSVRC2012_val_00043280.JPEG
489,n03000134,ILSVRC2012_val_00041208.JPEG
489,n03000134,ILSVRC2012_val_00034897.JPEG
489,n03000134,ILSVRC2012_val_00022377.JPEG
489,n03000134,ILSVRC2012_val_00002617.JPEG
640,n03717622,ILSVRC2012_val_00025939.JPEG
640,n03717622,ILSVRC2012_val_00037543.JPEG
640,n03717622,ILSVRC2012_val_00002223.JPEG
640,n03717622,ILSVRC2012_val_00032460.JPEG
640,n03717622,ILSVRC2012_val_00045556.JPEG
742,n04004767,ILSVRC2012_val_00043947.JPEG
742,n04004767,ILSVRC2012_val_00041235.JPEG
742,n04004767,ILSVRC2012_val_00024469.JPEG
742,n04004767,ILSVRC2012_val_00007270.JPEG
742,n04004767,ILSVRC2012_val_00042574.JPEG
98,n01855032,ILSVRC2012_val_00035555.JPEG
98,n01855032,ILSVRC2012_val_00041982.JPEG
98,n01855032,ILSVRC2012_val_00044916.JPEG
98,n01855032,ILSVRC2012_val_00024273.JPEG
98,n01855032,ILSVRC2012_val_00040899.JPEG
792,n04208210,ILSVRC2012_val_00013536.JPEG
792,n04208210,ILSVRC2012_val_00020523.JPEG
792,n04208210,ILSVRC2012_val_00031032.JPEG
792,n04208210,ILSVRC2012_val_00002999.JPEG
792,n04208210,ILSVRC2012_val_00021349.JPEG
312,n02229544,ILSVRC2012_val_00001873.JPEG
312,n02229544,ILSVRC2012_val_00003343.JPEG
312,n02229544,ILSVRC2012_val_00022001.JPEG
312,n02229544,ILSVRC2012_val_00017942.JPEG
312,n02229544,ILSVRC2012_val_00034566.JPEG
471,n02950826,ILSVRC2012_val_00012710.JPEG
471,n02950826,ILSVRC2012_val_00009648.JPEG
471,n02950826,ILSVRC2012_val_00021004.JPEG
471,n02950826,ILSVRC2012_val_00037796.JPEG
471,n02950826,ILSVRC2012_val_00030053.JPEG
222,n02104029,ILSVRC2012_val_00040368.JPEG
222,n02104029,ILSVRC2012_val_00038982.JPEG
222,n02104029,ILSVRC2012_val_00032043.JPEG
222,n02104029,ILSVRC2012_val_00027086.JPEG
222,n02104029,ILSVRC2012_val_00005583.JPEG
13,n01534433,ILSVRC2012_val_00015216.JPEG
13,n01534433,ILSVRC2012_val_00013504.JPEG
13,n01534433,ILSVRC2012_val_00011178.JPEG
13,n01534433,ILSVRC2012_val_00011915.JPEG
13,n01534433,ILSVRC2012_val_00023125.JPEG
163,n02088466,ILSVRC2012_val_00046691.JPEG
163,n02088466,ILSVRC2012_val_00039741.JPEG
163,n02088466,ILSVRC2012_val_00000884.JPEG
163,n02088466,ILSVRC2012_val_00018835.JPEG
163,n02088466,ILSVRC2012_val_00031603.JPEG
601,n03534580,ILSVRC2012_val_00033753.JPEG
601,n03534580,ILSVRC2012_val_00008641.JPEG
601,n03534580,ILSVRC2012_val_00019323.JPEG
601,n03534580,ILSVRC2012_val_00003283.JPEG
601,n03534580,ILSVRC2012_val_00042152.JPEG
753,n04040759,ILSVRC2012_val_00030119.JPEG
753,n04040759,ILSVRC2012_val_00000770.JPEG
753,n04040759,ILSVRC2012_val_00047521.JPEG
753,n04040759,ILSVRC2012_val_00011284.JPEG
753,n04040759,ILSVRC2012_val_00004480.JPEG
634,n03697007,ILSVRC2012_val_00017027.JPEG
634,n03697007,ILSVRC2012_val_00020666.JPEG
634,n03697007,ILSVRC2012_val_00047600.JPEG
634,n03697007,ILSVRC2012_val_00004144.JPEG
634,n03697007,ILSVRC2012_val_00030128.JPEG
332,n02328150,ILSVRC2012_val_00032730.JPEG
332,n02328150,ILSVRC2012_val_00007878.JPEG
332,n02328150,ILSVRC2012_val_00010100.JPEG
332,n02328150,ILSVRC2012_val_00019381.JPEG
332,n02328150,ILSVRC2012_val_00010148.JPEG
829,n04335435,ILSVRC2012_val_00032692.JPEG
829,n04335435,ILSVRC2012_val_00024430.JPEG
829,n04335435,ILSVRC2012_val_00015862.JPEG
829,n04335435,ILSVRC2012_val_00016477.JPEG
829,n04335435,ILSVRC2012_val_00024071.JPEG
895,n04552348,ILSVRC2012_val_00032516.JPEG
895,n04552348,ILSVRC2012_val_00000369.JPEG
895,n04552348,ILSVRC2012_val_00004998.JPEG
895,n04552348,ILSVRC2012_val_00047539.JPEG
895,n04552348,ILSVRC2012_val_00005116.JPEG
48,n01695060,ILSVRC2012_val_00030814.JPEG
48,n01695060,ILSVRC2012_val_00034962.JPEG
48,n01695060,ILSVRC2012_val_00031507.JPEG
48,n01695060,ILSVRC2012_val_00042124.JPEG
48,n01695060,ILSVRC2012_val_00011093.JPEG
164,n02088632,ILSVRC2012_val_00038761.JPEG
164,n02088632,ILSVRC2012_val_00045971.JPEG
164,n02088632,ILSVRC2012_val_00031347.JPEG
164,n02088632,ILSVRC2012_val_00004436.JPEG
164,n02088632,ILSVRC2012_val_00019481.JPEG
487,n02992529,ILSVRC2012_val_00039932.JPEG
487,n02992529,ILSVRC2012_val_00000257.JPEG
487,n02992529,ILSVRC2012_val_00016828.JPEG
487,n02992529,ILSVRC2012_val_00026822.JPEG
487,n02992529,ILSVRC2012_val_00006156.JPEG
896,n04553703,ILSVRC2012_val_00008573.JPEG
896,n04553703,ILSVRC2012_val_00010181.JPEG
896,n04553703,ILSVRC2012_val_00027660.JPEG
896,n04553703,ILSVRC2012_val_00003927.JPEG
896,n04553703,ILSVRC2012_val_00010444.JPEG
854,n04418357,ILSVRC2012_val_00034376.JPEG
854,n04418357,ILSVRC2012_val_00029845.JPEG
854,n04418357,ILSVRC2012_val_00029467.JPEG
854,n04418357,ILSVRC2012_val_00037057.JPEG
854,n04418357,ILSVRC2012_val_00007815.JPEG
698,n03877845,ILSVRC2012_val_00014323.JPEG
698,n03877845,ILSVRC2012_val_00003937.JPEG
698,n03877845,ILSVRC2012_val_00003804.JPEG
698,n03877845,ILSVRC2012_val_00010871.JPEG
698,n03877845,ILSVRC2012_val_00007599.JPEG
806,n04254777,ILSVRC2012_val_00018691.JPEG
806,n04254777,ILSVRC2012_val_00039044.JPEG
806,n04254777,ILSVRC2012_val_00044796.JPEG
806,n04254777,ILSVRC2012_val_00021993.JPEG
806,n04254777,ILSVRC2012_val_00025635.JPEG
442,n02825657,ILSVRC2012_val_00031338.JPEG
442,n02825657,ILSVRC2012_val_00004426.JPEG
442,n02825657,ILSVRC2012_val_00035724.JPEG
442,n02825657,ILSVRC2012_val_00028704.JPEG
442,n02825657,ILSVRC2012_val_00004562.JPEG
830,n04336792,ILSVRC2012_val_00006911.JPEG
830,n04336792,ILSVRC2012_val_00019974.JPEG
830,n04336792,ILSVRC2012_val_00008400.JPEG
830,n04336792,ILSVRC2012_val_00016751.JPEG
830,n04336792,ILSVRC2012_val_00004166.JPEG
109,n01917289,ILSVRC2012_val_00044533.JPEG
109,n01917289,ILSVRC2012_val_00018292.JPEG
109,n01917289,ILSVRC2012_val_00046113.JPEG
109,n01917289,ILSVRC2012_val_00045202.JPEG
109,n01917289,ILSVRC2012_val_00014410.JPEG
664,n03782006,ILSVRC2012_val_00010771.JPEG
664,n03782006,ILSVRC2012_val_00027545.JPEG
664,n03782006,ILSVRC2012_val_00017128.JPEG
664,n03782006,ILSVRC2012_val_00040801.JPEG
664,n03782006,ILSVRC2012_val_00028687.JPEG
778,n04141975,ILSVRC2012_val_00015442.JPEG
778,n04141975,ILSVRC2012_val_00001091.JPEG
778,n04141975,ILSVRC2012_val_00020839.JPEG
778,n04141975,ILSVRC2012_val_00048812.JPEG
778,n04141975,ILSVRC2012_val_00009182.JPEG
305,n02172182,ILSVRC2012_val_00049259.JPEG
305,n02172182,ILSVRC2012_val_00003677.JPEG
305,n02172182,ILSVRC2012_val_00020308.JPEG
305,n02172182,ILSVRC2012_val_00034769.JPEG
305,n02172182,ILSVRC2012_val_00011085.JPEG
610,n03595614,ILSVRC2012_val_00019522.JPEG
610,n03595614,ILSVRC2012_val_00002248.JPEG
610,n03595614,ILSVRC2012_val_00000219.JPEG
610,n03595614,ILSVRC2012_val_00012914.JPEG
610,n03595614,ILSVRC2012_val_00026187.JPEG
808,n04259630,ILSVRC2012_val_00013276.JPEG
808,n04259630,ILSVRC2012_val_00047616.JPEG
808,n04259630,ILSVRC2012_val_00044472.JPEG
808,n04259630,ILSVRC2012_val_00013978.JPEG
808,n04259630,ILSVRC2012_val_00026779.JPEG
313,n02231487,ILSVRC2012_val_00014572.JPEG
313,n02231487,ILSVRC2012_val_00001585.JPEG
313,n02231487,ILSVRC2012_val_00033021.JPEG
313,n02231487,ILSVRC2012_val_00036990.JPEG
313,n02231487,ILSVRC2012_val_00011889.JPEG
35,n01667114,ILSVRC2012_val_00004898.JPEG
35,n01667114,ILSVRC2012_val_00013394.JPEG
35,n01667114,ILSVRC2012_val_00001636.JPEG
35,n01667114,ILSVRC2012_val_00031541.JPEG
35,n01667114,ILSVRC2012_val_00038527.JPEG
246,n02109047,ILSVRC2012_val_00022808.JPEG
246,n02109047,ILSVRC2012_val_00023027.JPEG
246,n02109047,ILSVRC2012_val_00017333.JPEG
246,n02109047,ILSVRC2012_val_00036235.JPEG
246,n02109047,ILSVRC2012_val_00033634.JPEG
178,n02092339,ILSVRC2012_val_00047584.JPEG
178,n02092339,ILSVRC2012_val_00040419.JPEG
178,n02092339,ILSVRC2012_val_00002847.JPEG
178,n02092339,ILSVRC2012_val_00001485.JPEG
178,n02092339,ILSVRC2012_val_00024470.JPEG
734,n03977966,ILSVRC2012_val_00033738.JPEG
734,n03977966,ILSVRC2012_val_00020382.JPEG
734,n03977966,ILSVRC2012_val_00015758.JPEG
734,n03977966,ILSVRC2012_val_00020853.JPEG
734,n03977966,ILSVRC2012_val_00012199.JPEG
17,n01580077,ILSVRC2012_val_00004344.JPEG
17,n01580077,ILSVRC2012_val_00010272.JPEG
17,n01580077,ILSVRC2012_val_00022505.JPEG
17,n01580077,ILSVRC2012_val_00004317.JPEG
17,n01580077,ILSVRC2012_val_00006463.JPEG
542,n03250847,ILSVRC2012_val_00010119.JPEG
542,n03250847,ILSVRC2012_val_00017119.JPEG
542,n03250847,ILSVRC2012_val_00002129.JPEG
542,n03250847,ILSVRC2012_val_00021839.JPEG
542,n03250847,ILSVRC2012_val_00029445.JPEG
204,n02098413,ILSVRC2012_val_00038403.JPEG
204,n02098413,ILSVRC2012_val_00008639.JPEG
204,n02098413,ILSVRC2012_val_00009190.JPEG
204,n02098413,ILSVRC2012_val_00049558.JPEG
204,n02098413,ILSVRC2012_val_00025423.JPEG
349,n02415577,ILSVRC2012_val_00016135.JPEG
349,n02415577,ILSVRC2012_val_00003504.JPEG
349,n02415577,ILSVRC2012_val_00007269.JPEG
349,n02415577,ILSVRC2012_val_00016316.JPEG
349,n02415577,ILSVRC2012_val_00008037.JPEG
201,n02097658,ILSVRC2012_val_00020815.JPEG
201,n02097658,ILSVRC2012_val_00033775.JPEG
201,n02097658,ILSVRC2012_val_00035805.JPEG
201,n02097658,ILSVRC2012_val_00013728.JPEG
201,n02097658,ILSVRC2012_val_00009488.JPEG
842,n04371430,ILSVRC2012_val_00019658.JPEG
842,n04371430,ILSVRC2012_val_00001006.JPEG
842,n04371430,ILSVRC2012_val_00036018.JPEG
842,n04371430,ILSVRC2012_val_00001918.JPEG
842,n04371430,ILSVRC2012_val_00045851.JPEG
218,n02102177,ILSVRC2012_val_00023888.JPEG
218,n02102177,ILSVRC2012_val_00040990.JPEG
218,n02102177,ILSVRC2012_val_00013116.JPEG
218,n02102177,ILSVRC2012_val_00007927.JPEG
218,n02102177,ILSVRC2012_val_00024075.JPEG
675,n03796401,ILSVRC2012_val_00048418.JPEG
675,n03796401,ILSVRC2012_val_00025674.JPEG
675,n03796401,ILSVRC2012_val_00042924.JPEG
675,n03796401,ILSVRC2012_val_00010139.JPEG
675,n03796401,ILSVRC2012_val_00018799.JPEG
40,n01682714,ILSVRC2012_val_00001931.JPEG
40,n01682714,ILSVRC2012_val_00011518.JPEG
40,n01682714,ILSVRC2012_val_00005563.JPEG
40,n01682714,ILSVRC2012_val_00016464.JPEG
40,n01682714,ILSVRC2012_val_00042070.JPEG
509,n03089624,ILSVRC2012_val_00008801.JPEG
509,n03089624,ILSVRC2012_val_00020522.JPEG
509,n03089624,ILSVRC2012_val_00048886.JPEG
509,n03089624,ILSVRC2012_val_00008096.JPEG
509,n03089624,ILSVRC2012_val_00007851.JPEG
685,n03841143,ILSVRC2012_val_00039911.JPEG
685,n03841143,ILSVRC2012_val_00022736.JPEG
685,n03841143,ILSVRC2012_val_00028335.JPEG
685,n03841143,ILSVRC2012_val_00018900.JPEG
685,n03841143,ILSVRC2012_val_00031972.JPEG
447,n02841315,ILSVRC2012_val_00008614.JPEG
447,n02841315,ILSVRC2012_val_00011926.JPEG
447,n02841315,ILSVRC2012_val_00003479.JPEG
447,n02841315,ILSVRC2012_val_00015345.JPEG
447,n02841315,ILSVRC2012_val_00019552.JPEG
706,n03899768,ILSVRC2012_val_00037373.JPEG
706,n03899768,ILSVRC2012_val_00015476.JPEG
706,n03899768,ILSVRC2012_val_00016653.JPEG
706,n03899768,ILSVRC2012_val_00024670.JPEG
706,n03899768,ILSVRC2012_val_00013559.JPEG
980,n09472597,ILSVRC2012_val_00033527.JPEG
980,n09472597,ILSVRC2012_val_00039999.JPEG
980,n09472597,ILSVRC2012_val_00046697.JPEG
980,n09472597,ILSVRC2012_val_00039263.JPEG
980,n09472597,ILSVRC2012_val_00004187.JPEG
374,n02488291,ILSVRC2012_val_00003539.JPEG
374,n02488291,ILSVRC2012_val_00039767.JPEG
374,n02488291,ILSVRC2012_val_00001928.JPEG
374,n02488291,ILSVRC2012_val_00007456.JPEG
374,n02488291,ILSVRC2012_val_00041180.JPEG
705,n03895866,ILSVRC2012_val_00009653.JPEG
705,n03895866,ILSVRC2012_val_00032237.JPEG
705,n03895866,ILSVRC2012_val_00001590.JPEG
705,n03895866,ILSVRC2012_val_00012886.JPEG
705,n03895866,ILSVRC2012_val_00032803.JPEG
627,n03670208,ILSVRC2012_val_00005809.JPEG
627,n03670208,ILSVRC2012_val_00043434.JPEG
627,n03670208,ILSVRC2012_val_00024440.JPEG
627,n03670208,ILSVRC2012_val_00044587.JPEG
627,n03670208,ILSVRC2012_val_00033422.JPEG
748,n04026417,ILSVRC2012_val_00013221.JPEG
748,n04026417,ILSVRC2012_val_00013451.JPEG
748,n04026417,ILSVRC2012_val_00023254.JPEG
748,n04026417,ILSVRC2012_val_00036411.JPEG
748,n04026417,ILSVRC2012_val_00006166.JPEG
327,n02317335,ILSVRC2012_val_00048358.JPEG
327,n02317335,ILSVRC2012_val_00027930.JPEG
327,n02317335,ILSVRC2012_val_00010430.JPEG
327,n02317335,ILSVRC2012_val_00045028.JPEG
327,n02317335,ILSVRC2012_val_00024247.JPEG
280,n02120505,ILSVRC2012_val_00020859.JPEG
280,n02120505,ILSVRC2012_val_00022726.JPEG
280,n02120505,ILSVRC2012_val_00008815.JPEG
280,n02120505,ILSVRC2012_val_00043254.JPEG
280,n02120505,ILSVRC2012_val_00016027.JPEG
735,n03980874,ILSVRC2012_val_00044812.JPEG
735,n03980874,ILSVRC2012_val_00029677.JPEG
735,n03980874,ILSVRC2012_val_00005834.JPEG
735,n03980874,ILSVRC2012_val_00035150.JPEG
735,n03980874,ILSVRC2012_val_00008581.JPEG
84,n01806143,ILSVRC2012_val_00025543.JPEG
84,n01806143,ILSVRC2012_val_00033059.JPEG
84,n01806143,ILSVRC2012_val_00014023.JPEG
84,n01806143,ILSVRC2012_val_00008245.JPEG
84,n01806143,ILSVRC2012_val_00022767.JPEG
763,n04086273,ILSVRC2012_val_00045053.JPEG
763,n04086273,ILSVRC2012_val_00003457.JPEG
763,n04086273,ILSVRC2012_val_00047633.JPEG
763,n04086273,ILSVRC2012_val_00034825.JPEG
763,n04086273,ILSVRC2012_val_00001789.JPEG
